Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
10/14/24,49.9,50.8,49,50.1,32,1538,75912.7
10/11/24,49.9,49.9,49.8,49.8,13,1137,56638.3
10/10/24,50.4,50.4,48.1,49.2,29,2730,133830.6
10/9/24,48.3,49.5,48,49.5,25,4396,212137.7
10/8/24,48.1,49.5,48.1,48.4,54,5527,267183.5
10/7/24,50.5,50.5,48.5,48.8,15,2917,142520.1
10/4/24,49.8,50.5,48.5,49,25,6556,320567.6
10/3/24,50.5,50.5,48.7,49,52,25816,1265375
10/2/24,51.1,51.2,50.5,50.5,5,2522,127377.4
10/1/24,51.1,51.1,51,51.1,5,59,3011.2
9/30/24,50.4,51.1,50.3,51.1,21,4558,231684.3
9/27/24,51.1,51.1,50.3,51.1,6,536,27377.3
9/26/24,51.8,53,51.1,51.2,37,11469,593935.6
9/25/24,50,52,50,50.3,36,19650,983560.8
9/24/24,49.3,49.4,48.6,49.2,17,1129,55597.4
9/23/24,50,50,47.3,47.9,15,620,29927.6
9/20/24,49,50,47,47.5,39,23269,1099179.4
9/19/24,50,50,48,49.8,14,3433,168399.4
9/18/24,49,49,49,49,11,2510,122990
9/13/24,48.9,48.9,48.9,48.9,2,909,44450.1
9/12/24,48,48,47.1,47.1,6,229,10898.7
9/11/24,48,48,47,47.9,4,550,26350
9/10/24,46.3,48.9,45.9,45.9,23,6981,320717.9
9/9/24,46.3,46.3,46.3,46.3,2,60,2778
9/6/24,47,47,46,46.3,26,3510,162535
9/5/24,46.8,48,46.8,47.3,13,873,41223
9/4/24,46.7,48.3,46.5,48,31,3384,157984.7
9/3/24,47.4,47.4,46.5,46.7,44,12149,568015.9
9/2/24,48,48.9,47,47.4,22,2143,101262.8
8/30/24,48,48,48,48,8,1253,60144
8/29/24,48.9,49,47,47.7,47,6551,314232.2
8/28/24,49.5,49.5,48.9,49,21,4540,222436.6
8/27/24,49.5,49.5,49,49,11,2000,98007.5
8/26/24,49.2,52,48.9,49,39,6574,322438.5
8/23/24,49.8,50,49,49.5,47,10746,529992.8
8/22/24,49.8,49.9,49.6,49.7,23,2094,103972.1
8/21/24,50,50,49.8,50,32,3665,183122.8
8/20/24,50,50.9,49.9,50,10,1270,63508
8/16/24,50,52.5,50,50.4,21,2043,102203.4
8/15/24,54.2,54.2,50.5,53.4,3,302,16291
8/14/24,53,53,49.9,50.3,19,3851,193522
8/13/24,50,52.5,50,50.2,7,375,18812.5
8/12/24,50.2,50.2,50,50,4,212,10602
8/9/24,50,50,49.5,50,19,3229,160125
8/8/24,51,51.7,49.5,49.9,22,3989,199533.7
8/7/24,52.9,52.9,50.1,50.1,2,305,15294.5
8/6/24,53,53,50,50,25,2325,116478.1
8/5/24,51,53.3,51,53.3,2,202,10762
7/31/24,52,52,50.4,50.3,2,26,1350.4
7/30/24,50.3,50.3,50.3,50.3,20,990,49797
7/29/24,52.5,52.5,52.5,52.5,2,410,21525
7/26/24,52.1,52.8,48,50.2,37,7254,368298.6
7/25/24,51.8,52.8,51.8,52,5,212,11032.6
7/24/24,52,52.9,52,52,4,1901,98892.9
7/23/24,53,53,51.6,51.7,12,376,19459.1
